user_id,age,default_flag,more_90_days_overdue,debt_ratio_limpio,last_month_salary_mediana,loan_other_final,loan_real_final,total_loan_limpia
18547,50,0,0,0.76,4480,5,1,6
18548,50,0,0,0.04,12083,6,0,6
18549,59,0,0,0.27,9300,16,1,17
18550,26,0,0,0.18,3400,5,0,5
18551,50,0,0,1.09,3284,7,1,8
18552,74,0,0,0.43,10000,9,2,11
18553,49,0,0,0.67,5032,6,2,8
18554,61,0,0,0.36,8154,20,2,22
18555,57,0,0,0.06,6000,1,0,1
18556,32,1,1,1.69,2475,3,2,5
18557,70,0,0,526.0,4800,12,0,12
18558,52,0,0,1.34,2500,7,1,8
18559,54,0,0,0.21,13735,5,1,6
18560,44,0,0,0.0,9500,6,0,6
18561,34,0,0,0.14,4000,6,0,6
18562,60,0,0,0.52,12690,18,2,20
18563,44,0,0,0.2,4583,5,1,6
18564,60,0,0,1387.0,6500,1,1,2
18565,30,0,0,0.25,5000,8,1,9
18566,58,0,0,0.08,15783,11,1,12
18567,49,0,0,0.51,8505,15,1,16
18568,59,0,0,0.38,4850,6,1,7
18569,46,0,1,7.37,7500,5,2,7
18570,46,0,0,1688.5,1,10,1,11
18571,52,0,0,20948.0,6200,4,6,10
18572,30,0,0,0.13,7500,2,1,3
18573,57,0,0,0.21,11666,10,2,12
18574,59,0,0,1224.0,6500,3,1,4
18575,60,0,0,0.35,12583,4,1,5
18576,61,0,0,0.21,13300,17,0,17
18577,75,0,0,573.0,4500,2,1,3
18578,71,0,0,0.11,25000,13,2,15
18579,80,0,0,0.0,3764,4,0,4
18580,47,0,0,0.37,2300,5,1,6
18581,59,0,0,0.43,1931,4,2,6
18582,79,0,0,0.39,9490,10,3,13
18583,79,0,0,0.0,4474,4,0,4
18584,60,0,0,0.01,3500,4,0,4
18585,50,0,0,0.59,4106,14,1,15
18586,89,0,0,0.14,3000,24,0,24
18587,57,0,0,0.12,1800,11,0,11
18588,64,0,1,0.0,932,0,0,0
18589,85,0,0,0.35,2431,10,0,10
18590,47,0,0,0.24,11200,7,2,9
18591,64,0,0,39.0,6000,8,0,8
18592,63,0,0,0.4,16933,10,2,12
18593,30,1,5,58.0,3900,0,0,0
18594,24,0,0,0.05,2252,1,0,1
18595,70,0,0,1.17,1225,7,1,8
18596,55,0,0,0.4,9166,8,1,9
18597,50,0,0,0.46,9500,7,2,9
18598,56,0,0,0.17,3200,6,0,6
18599,42,0,0,0.73,4300,14,2,16
18600,67,0,0,1055.0,0,5,1,6
18601,59,0,0,0.37,10431,4,2,6
18602,58,0,0,1.17,7733,15,9,24
18603,35,0,0,2465.0,5166,19,0,19
18604,64,0,0,4084.0,6000,9,3,12
18605,29,0,0,0.19,2578,8,0,8
18606,72,0,0,0.01,7000,5,0,5
18607,26,0,0,0.67,820,3,0,3
18608,54,0,0,0.22,11500,11,1,12
18609,47,0,0,0.33,3773,13,1,14
18610,25,0,0,0.17,2500,14,0,14
18611,83,0,0,1004.0,4500,12,1,13
18612,64,0,2,0.3,3800,4,1,5
18613,58,0,0,0.67,5900,11,1,12
18614,50,0,0,0.61,2000,10,1,11
18615,61,0,0,0.46,2963,10,0,10
18616,43,1,1,0.39,11499,8,1,9
18617,54,0,0,0.43,5500,7,2,9
18618,56,0,0,0.31,9083,6,2,8
18619,57,0,0,0.2,7250,13,1,14
18620,77,0,0,0.63,1521,16,1,17
18621,48,0,0,0.85,3200,9,0,9
18622,88,0,0,0.85,6541,12,2,14
18623,64,0,0,1.11,4583,6,1,7
18624,65,0,0,0.2,3451,7,0,7
18625,51,0,0,0.24,5559,10,1,11
18626,76,0,0,0.21,5300,4,2,6
18627,39,0,0,152.0,5473,6,0,6
18628,49,0,0,0.02,3166,1,0,1
18629,62,0,0,1657.0,6163,7,1,8
18630,41,0,0,0.09,7083,10,0,10
18631,49,0,0,2419.0,6400,13,1,14
18632,36,0,0,0.15,5900,5,0,5
18633,42,0,0,0.33,2776,10,0,10
18634,52,0,0,0.3,9935,8,2,10
18635,62,0,0,0.07,10633,7,1,8
18636,53,0,0,0.34,8000,8,1,9
18637,44,0,0,0.99,6900,7,3,10
18638,44,0,1,0.65,10900,13,3,16
18639,43,0,0,0.48,2956,5,0,5
18640,36,0,0,0.19,6000,14,1,15
18641,54,0,0,0.07,8900,9,0,9
18642,63,0,0,1100.0,6250,2,1,3
18643,49,0,0,0.36,12000,9,3,12
18644,44,1,3,126.0,6071,2,0,2
18645,59,0,0,1743.0,6500,7,1,8
18646,77,0,0,0.2,4200,8,1,9
18647,70,0,0,0.27,4300,16,0,16
18648,50,0,0,0.31,9678,9,1,10
18649,63,0,0,1.01,2101,8,1,9
18650,36,0,0,0.42,2880,7,0,7
18651,59,0,0,0.65,2528,2,2,4
18652,59,0,0,1397.0,6500,16,1,17
18653,30,0,0,0.56,2632,4,0,4
18654,36,0,0,0.31,11400,7,1,8
18655,82,0,0,0.45,6400,5,3,8
18656,54,0,0,0.48,2600,9,0,9
18657,36,0,0,0.34,5000,7,1,8
18658,86,0,0,26.0,4221,6,0,6
18659,42,0,0,0.53,5489,13,2,15
18660,53,0,0,0.62,4663,5,2,7
18661,30,0,0,0.16,2416,9,0,9
18662,46,0,0,0.25,21666,2,2,4
18663,74,0,0,0.66,5416,24,3,27
18664,56,0,0,0.3,2505,4,1,5
18665,32,0,0,0.37,3017,7,0,7
18666,49,0,0,0.39,20625,13,4,17
18667,49,0,0,2432.0,6400,7,2,9
18668,57,0,0,0.28,8300,5,1,6
18669,62,0,0,0.61,2000,33,1,34
18670,67,0,0,0.18,5150,8,1,9
18671,49,0,0,0.01,4400,1,0,1
18672,71,0,0,910.0,4987,2,1,3
18673,31,0,0,0.01,5300,1,0,1
18674,33,0,0,76.0,4333,6,0,6
18675,37,0,0,0.2,6417,6,0,6
18676,30,0,0,0.35,2218,8,0,8
18677,62,0,0,0.32,3440,0,1,1
18678,61,0,0,1.02,3000,12,2,14
18679,65,0,0,4581.0,6050,10,2,12
18680,46,0,0,0.49,5000,5,1,6
18681,52,0,0,0.17,10977,4,1,5
18682,21,0,0,34.0,854,1,0,1
18683,39,0,0,886.0,5473,7,0,7
18684,52,0,0,8.44,315,5,2,7
18685,47,0,0,0.25,5133,14,0,14
18686,50,0,0,0.1,2416,6,0,6
18687,62,0,0,0.23,4181,7,0,7
18688,47,1,1,640.0,6193,6,0,6
18689,50,0,0,0.25,7700,8,1,9
18690,57,0,0,0.01,6000,2,0,2
18691,45,0,0,0.2,10833,4,2,6
18692,62,0,0,3287.0,6163,15,1,16
18693,51,0,0,3418.0,6495,8,1,9
18694,63,0,0,0.44,2500,3,2,5
18695,50,0,0,0.7,3012,4,1,5
18696,68,0,0,705.0,5600,11,1,12
18697,22,0,0,0.0,1600,1,0,1
18698,24,0,0,0.0,2708,6,0,6
18699,67,0,0,0.01,5900,10,0,10
18700,58,0,0,0.3,6000,10,1,11
18701,40,0,0,0.32,5416,11,0,11
18702,55,0,1,4291.0,6625,18,1,19
18703,51,1,0,0.27,6974,3,2,5
18704,39,0,0,0.17,4200,2,0,2
18705,50,0,0,0.16,4416,9,0,9
18706,60,0,0,0.5,9550,13,3,16
18707,42,0,0,3.7,600,9,2,11
18708,82,0,0,0.07,1930,4,0,4
18709,78,0,0,0.0,7500,10,0,10
18710,44,0,0,0.28,21000,5,1,6
18711,64,0,0,0.09,5003,7,0,7
18712,68,0,0,0.12,13964,16,0,16
18713,65,0,0,0.49,3000,12,1,13
18714,53,1,4,0.39,2206,5,0,5
18715,41,0,0,0.02,5000,7,0,7
18716,33,0,0,4240.0,4333,2,2,4
18717,48,0,0,0.47,5350,9,1,10
18718,56,0,0,3005.0,6133,6,1,7
18719,24,0,0,0.12,1337,5,0,5
18720,46,0,0,0.41,11775,11,1,12
18721,35,0,0,0.63,8780,13,2,15
18722,92,0,0,4.0,4183,2,0,2
18723,47,0,0,0.38,5833,8,2,10
18724,64,0,0,1466.0,6000,5,1,6
18725,67,0,0,0.25,1250,11,1,12
18726,59,0,0,0.54,4118,8,1,9
18727,69,0,0,0.41,4833,5,2,7
18728,72,0,0,0.09,1915,5,0,5
18729,35,0,0,0.46,2557,7,1,8
18730,43,0,0,0.19,6200,5,0,5
18731,80,0,0,2231.0,4640,7,3,10
18732,47,0,0,0.52,2004,7,0,7
18733,34,0,0,0.08,8958,11,0,11
18734,64,0,0,0.41,10666,21,2,23
18735,52,0,0,24.0,6200,7,0,7
18736,59,0,0,0.85,8089,15,4,19
18737,53,0,0,0.32,14000,9,3,12
18738,91,0,0,0.0,3901,11,0,11
18739,58,0,0,307001.0,6518,12,4,16
18740,64,0,0,83.0,6000,3,0,3
18741,65,0,0,0.27,2000,6,1,7
18742,35,0,0,0.47,10000,5,1,6
18743,65,0,0,1.0,6050,3,0,3
18744,55,0,0,2317.0,6625,9,2,11
18745,33,0,0,0.12,6250,7,0,7
18746,63,0,0,0.78,2900,12,0,12
18747,47,0,0,0.22,6711,16,1,17
18748,86,0,0,0.0,4221,2,0,2
18749,56,0,0,0.04,15000,11,0,11
18750,67,0,0,0.18,12350,4,2,6
18751,49,0,0,0.12,13000,13,1,14
18752,39,0,0,0.13,7820,5,1,6
18753,53,0,2,0.2,7748,0,1,1
18754,58,0,0,2486.0,6518,5,1,6
18755,66,0,0,0.16,2832,2,1,3
18756,53,0,0,1622.0,6386,4,1,5
18757,68,0,0,0.76,3000,8,2,10
18758,60,0,0,2504.0,6500,11,1,12
18759,44,0,0,0.11,11000,11,1,12
18760,52,0,0,0.03,7600,6,0,6
18761,63,0,0,3270.0,6250,3,3,6
18762,45,0,0,0.41,3333,3,2,5
18763,46,0,0,0.64,5346,6,1,7
18764,30,0,0,0.21,2500,7,0,7
18765,23,0,0,60.0,1160,0,0,0
18766,43,0,0,0.02,4200,2,0,2
18767,71,0,0,0.13,8795,8,0,8
18768,54,0,0,0.56,4715,9,1,10
18769,50,0,0,0.09,8123,6,0,6
18770,35,0,0,0.37,5921,12,1,13
18771,72,0,0,0.26,9564,25,0,25
18772,64,0,0,0.5,4400,10,1,11
18773,49,0,0,0.0,6400,2,0,2
18774,38,0,0,0.14,2200,15,0,15
18775,61,0,0,2.49,2000,9,2,11
18776,30,0,0,1753.0,3900,7,2,9
18777,45,0,0,1.71,2083,11,1,12
18778,67,0,0,0.3,3635,7,1,8
18779,55,0,0,0.21,6841,5,1,6
18780,57,0,1,0.59,3000,4,1,5
18781,55,0,0,0.14,5966,6,1,7
18782,53,0,0,0.3,3000,14,0,14
18783,24,0,0,0.14,3750,4,0,4
18784,75,0,0,520.0,4500,7,0,7
18785,61,0,0,0.14,9650,8,0,8
18786,25,0,0,0.4,2500,5,0,5
18787,42,0,0,1.0,2000,9,1,10
18788,27,0,0,28.0,2965,1,0,1
18789,69,0,0,0.34,1916,3,1,4
18790,64,0,0,959.0,6000,6,1,7
18791,41,0,0,0.74,2500,9,1,10
18792,47,0,0,0.0,4409,3,0,3
18793,50,0,0,0.23,12500,5,2,7
18794,67,0,0,0.29,6667,4,1,5
18795,27,0,0,0.14,5879,6,0,6
18796,54,0,0,2.06,1501,11,1,12
18797,25,0,0,0.08,1600,1,0,1
18798,70,0,0,0.01,1800,4,0,4
18799,78,0,0,4434.0,4349,18,2,20
18800,91,0,0,0.0,4166,5,0,5
18801,71,0,0,675.0,4987,5,0,5
18802,46,0,0,0.31,8000,6,2,8
18803,68,0,0,0.22,6061,10,1,11
18804,60,0,0,0.0,6500,2,0,2
18805,28,0,0,0.13,3500,4,0,4
18806,28,0,0,0.6,8333,10,2,12
18807,52,0,0,0.17,9914,9,2,11
18808,66,0,0,2818.0,5683,26,2,28
18809,49,0,0,726.0,6400,5,1,6
18810,40,0,0,0.69,6860,7,2,9
18811,32,0,0,0.19,7900,8,0,8
18812,49,0,0,2.0,6400,14,0,14
18813,42,0,0,0.05,7500,4,0,4
18814,51,0,0,0.35,8850,3,2,5
18815,25,0,0,0.09,6400,3,0,3
18816,83,0,0,2.32,698,8,2,10
18817,36,0,0,0.46,6000,5,2,7
18818,60,0,0,0.68,5416,9,3,12
18819,27,0,0,0.17,3100,5,0,5
18820,79,0,0,0.14,16666,9,1,10
18821,56,0,0,0.39,4850,15,1,16
18822,54,0,0,0.25,8600,13,1,14
18823,29,0,0,0.25,4583,7,0,7
18824,31,0,0,0.19,3484,7,0,7
18825,58,0,0,3.74,2000,32,3,35
18826,76,0,0,0.01,4000,4,0,4
18827,91,0,0,0.0,5285,4,0,4
18828,48,0,0,0.0,6250,0,0,0
18829,40,0,0,1.99,6000,5,8,13
18830,33,0,0,1.41,700,5,0,5
18831,26,0,0,1876.0,2600,14,0,14
18832,34,0,0,0.48,4475,12,1,13
18833,51,0,0,0.42,9580,6,1,7
18834,56,0,0,0.15,14666,13,1,14
18835,43,0,0,1.0,4906,3,2,5
18836,30,0,0,0.22,3000,4,0,4
18837,47,0,0,0.3,7000,9,2,11
18838,52,0,1,0.29,5539,20,2,22
18839,68,0,0,424.0,5600,4,0,4
18840,44,0,0,0.42,11078,10,3,13
18841,36,0,0,0.32,6500,14,2,16
18842,50,0,0,1820.0,6666,6,1,7
18843,51,0,0,0.21,3000,6,0,6
18844,61,0,0,0.38,16666,5,3,8
18845,65,0,0,0.54,4000,5,1,6
18846,72,0,0,67.0,4581,4,0,4
18847,51,0,0,0.36,6250,6,1,7
18848,60,0,0,0.45,7624,3,2,5
18849,74,0,0,57.0,5000,3,0,3
18850,65,0,0,0.08,6600,8,1,9
18851,40,0,0,0.28,15481,3,4,7
18852,75,0,0,0.4,5550,5,1,6
18853,54,0,0,0.03,3800,10,0,10
18854,60,0,0,0.0,8400,3,0,3
18855,38,0,0,0.53,7043,10,1,11
18856,48,0,0,0.47,10000,8,2,10
18857,77,0,0,0.0,2500,4,0,4
18858,58,0,0,0.52,19500,20,2,22
18859,47,0,0,0.25,2650,13,1,14
18860,38,1,7,0.14,516,4,0,4
18861,61,0,1,1359.0,6209,0,1,1
18862,64,0,0,0.5,9400,8,2,10
18863,55,0,0,548.0,6625,4,0,4
18864,53,0,0,0.0,10498,7,0,7
18865,42,0,2,0.22,9750,16,1,17
18866,67,0,0,1449.0,5829,9,1,10
18867,38,0,3,0.08,3200,3,0,3
18868,64,0,0,0.52,5100,10,3,13
18869,51,0,0,0.92,2500,6,2,8
18870,30,0,0,0.24,1500,3,0,3
18871,57,0,0,0.21,6310,8,1,9
18872,38,0,0,0.06,5000,3,0,3
18873,81,0,0,20.0,5000,12,0,12
18874,64,0,0,0.63,7500,21,2,23
18875,38,1,1,0.59,3500,5,1,6
18876,21,0,0,307.0,854,0,0,0
18877,57,0,0,0.5,6389,12,1,13
18878,41,0,0,0.52,8500,9,3,12
18879,63,0,0,0.12,10500,13,1,14
18880,33,0,0,0.69,3461,11,1,12
18881,53,0,0,0.32,6454,7,1,8
18882,61,0,0,0.43,9400,13,2,15
18883,42,1,0,1.25,4333,3,2,5
18884,55,0,0,3755.0,6625,12,1,13
18885,57,0,0,0.0,6275,4,0,4
18886,48,0,0,0.29,17000,5,2,7
18887,53,0,0,0.28,4657,2,1,3
18888,23,0,0,0.05,2557,7,0,7
18889,32,0,0,0.16,3150,6,0,6
18890,48,0,0,0.23,5000,5,1,6
18891,64,0,0,0.01,3000,5,0,5
18892,36,0,0,1215.0,5000,9,0,9
18893,43,0,0,0.54,7750,4,2,6
18894,41,0,0,0.59,7200,10,1,11
18895,39,0,0,0.01,52000,4,0,4
18896,67,0,0,0.12,13000,8,1,9
18897,51,0,0,0.22,5500,11,1,12
18898,35,0,0,1.2,3500,20,2,22
18899,56,0,0,635.0,6133,3,0,3
18900,45,0,0,2813.0,6043,7,2,9
18901,52,0,0,0.54,8200,6,3,9
18902,41,0,0,0.4,4416,7,1,8
18903,38,0,0,0.39,4250,8,2,10
18904,64,0,0,0.84,5283,15,1,16
18905,62,0,0,555.0,6163,7,0,7
18906,49,0,0,0.17,3500,6,0,6
18907,80,0,0,0.0,8000,2,0,2
18908,63,0,0,2.56,1515,1,2,3
18909,51,0,0,0.64,6324,12,4,16
18910,65,0,0,0.36,3300,3,2,5
18911,54,0,0,0.51,6000,16,1,17
18912,60,0,0,1112.0,6500,10,2,12
18913,33,0,0,0.31,12437,9,2,11
18914,57,0,0,1871.0,6275,12,1,13
18915,44,0,0,0.5,5375,3,2,5
18916,62,0,0,0.47,6620,5,2,7
18917,50,0,0,1.1,2700,12,2,14
18918,58,0,0,0.66,3000,11,0,11
18919,35,0,0,0.37,6000,4,1,5
18920,35,0,0,0.54,1733,8,2,10
18921,47,0,0,0.38,8584,4,1,5
18922,62,0,0,8.0,6163,1,0,1
18923,58,0,0,704.0,6518,9,0,9
18924,45,0,0,0.18,25700,9,2,11
18925,65,0,0,0.02,1776,3,0,3
18926,39,0,0,0.14,3637,8,0,8
18927,60,0,0,0.32,4666,15,2,17
18928,64,0,1,0.3,6150,8,1,9
18929,67,0,0,0.16,5390,15,0,15
18930,54,0,0,0.87,3038,8,2,10
18931,47,0,2,868.0,6193,2,0,2
18932,45,0,0,0.42,3083,13,1,14
18933,40,0,0,3942.0,5683,9,2,11
18934,41,0,0,0.07,4400,2,0,2
18935,81,0,0,0.0,7663,7,0,7
18936,57,0,0,0.62,6145,7,2,9
18937,55,0,0,0.26,4300,9,1,10
18938,52,0,0,0.37,2833,8,0,8
18939,50,0,0,0.46,3300,3,2,5
18940,50,0,0,0.0,2900,1,0,1
18941,52,0,0,0.39,5250,3,1,4
18942,61,0,0,0.13,11249,10,1,11
18943,53,0,0,1.49,1350,1,1,2
18944,68,0,0,0.07,7787,7,1,8
18945,69,0,0,0.22,3025,2,0,2
18946,31,1,2,0.09,3800,1,0,1
18947,34,0,0,1398.0,4525,13,1,14
18948,59,0,0,0.03,10500,5,0,5
18949,67,0,0,0.46,4804,11,1,12
18950,69,0,0,35.0,5083,6,0,6
18951,64,0,0,4.14,583,11,2,13
18952,54,0,0,0.49,7000,11,2,13
18953,51,0,0,837.0,6495,6,1,7
18954,31,0,0,0.0,4000,1,0,1
18955,57,0,0,0.3,10945,6,1,7
18956,38,0,0,0.26,4100,6,1,7
18957,58,0,0,9.0,6518,8,0,8
18958,52,0,0,0.29,5945,6,0,6
18959,40,0,0,0.36,4000,4,2,6
18960,43,0,0,0.38,5868,8,1,9
18961,28,0,0,0.25,1600,5,0,5
18962,45,0,0,915.0,6043,3,0,3
18963,41,0,0,0.54,4500,13,1,14
18964,50,0,0,7927.0,6666,3,4,7
18965,34,0,0,0.12,1750,5,0,5
18966,37,0,0,0.67,4063,3,1,4
18967,61,0,0,0.24,16500,7,1,8
18968,58,0,0,0.27,5941,10,1,11
18969,29,0,0,0.29,3017,9,0,9
18970,35,0,0,0.04,20000,6,0,6
18971,64,0,0,1027.0,6000,4,2,6
18972,60,0,0,0.24,5833,3,0,3
18973,39,0,0,0.41,7200,10,2,12
18974,23,0,1,0.07,6150,4,0,4
18975,52,0,0,0.35,4350,13,1,14
18976,67,0,0,0.01,16666,4,0,4
18977,68,0,0,3950.0,5600,9,2,11
18978,49,0,0,1.39,11666,7,3,10
18979,61,0,0,0.28,11166,6,2,8
18980,36,0,0,0.52,5416,12,0,12
18981,48,0,0,1.09,2460,11,1,12
18982,74,0,0,0.25,9528,6,2,8
18983,32,0,0,0.09,4200,2,0,2
18984,59,0,1,0.35,12007,13,2,15
18985,60,0,0,2272.0,6500,9,1,10
18986,48,0,0,2020.0,6106,12,0,12
18987,28,0,1,0.26,3200,2,0,2
18988,46,0,0,0.27,9800,19,1,20
18989,51,0,0,0.03,6800,1,1,2
18990,58,0,0,0.46,13355,25,3,28
18991,45,0,0,0.24,13000,12,1,13
18992,62,0,0,12.0,0,6,0,6
18993,35,0,0,0.17,12000,5,1,6
18994,46,0,0,0.0,6000,1,0,1
18995,66,0,0,3522.0,5683,6,1,7
18996,31,0,0,0.36,12500,13,2,15
18997,51,0,0,0.47,1700,11,0,11
18998,31,0,0,0.09,4500,10,0,10
18999,47,0,0,0.2,9600,3,1,4
19000,58,0,0,0.28,11578,2,4,6
19001,51,0,0,1515.0,6495,1,1,2
19002,32,0,0,1.02,3000,6,1,7
19003,63,0,0,1449.0,6250,2,1,3
19004,75,0,0,0.03,3617,1,0,1
19005,62,0,0,0.24,8000,4,2,6
19006,48,0,0,0.68,4716,9,2,11
19007,33,0,0,0.0,3070,0,0,0
19008,38,0,0,0.8,3500,9,2,11
19009,38,0,1,0.59,3633,7,1,8
19010,23,0,0,0.0,1160,0,0,0
19011,50,0,0,0.39,2860,3,1,4
19012,91,0,0,392.0,4166,0,0,0
19013,62,0,0,0.5,4770,5,1,6
19014,70,0,0,0.16,6750,11,1,12
19015,27,0,0,0.06,7400,6,0,6
19016,35,0,0,0.32,3400,9,0,9
19017,30,0,0,0.24,3000,3,0,3
19018,71,0,0,151.0,4987,5,0,5
19019,73,0,0,0.0,4050,10,0,10
19020,24,0,0,4.0,1600,1,0,1
19021,36,0,0,0.23,5500,5,0,5
19022,77,0,0,396.0,4167,3,1,4
19023,77,0,0,0.24,3450,11,1,12
19024,63,0,0,0.8,14166,12,3,15
19025,45,0,0,1.42,5000,10,3,13
19026,30,0,0,0.18,3900,6,0,6
19027,58,0,0,2902.0,6518,9,1,10
19028,63,0,0,0.3,7661,4,2,6
19029,39,0,0,0.29,10666,13,0,13
19030,49,0,0,0.25,13000,10,2,12
19031,51,0,0,2444.0,6495,5,2,7
19032,63,0,0,0.47,6501,5,3,8
19033,50,0,0,0.0,8723,8,0,8
19034,41,0,0,0.04,9000,1,0,1
19035,45,0,0,0.13,5000,2,0,2
19036,85,0,0,29.0,3798,2,0,2
19037,39,0,0,0.19,6900,10,0,10
19038,54,0,2,1509.0,6446,1,1,2
19039,43,0,0,0.41,4435,6,0,6
19040,29,0,0,0.24,3250,7,0,7
19041,64,0,0,0.29,6666,5,1,6
19042,57,0,0,0.73,14800,19,4,23
19043,80,0,0,0.01,11000,5,0,5
19044,56,0,2,0.06,8250,2,0,2
19045,30,0,0,0.21,7250,10,1,11
19046,49,0,0,0.25,12775,6,1,7
19047,49,0,0,0.87,2500,8,3,11
19048,62,0,0,0.31,5319,5,2,7
19049,32,0,0,2224.0,4013,3,1,4
19050,28,0,0,0.76,2080,4,1,5
19051,34,0,0,413.0,0,3,0,3
19052,34,0,0,0.41,7855,6,1,7
19053,22,0,0,0.0,820,1,0,1
19054,61,0,0,0.56,6666,13,1,14
19055,60,0,0,1702.0,6500,6,2,8
19056,73,0,0,0.64,4198,5,2,7
19057,42,0,0,0.56,7627,11,1,12
19058,73,0,0,427.0,4750,4,0,4
19059,46,0,0,0.19,5500,6,0,6
19060,72,0,0,0.08,5500,10,1,11
19061,69,0,0,2045.0,5083,10,1,11
19062,46,0,0,0.41,8800,9,1,10
19063,47,0,0,0.59,8100,17,1,18
19064,27,0,0,0.04,2520,7,0,7
19065,67,0,0,0.06,24000,9,2,11
19066,61,0,0,38.0,6209,2,0,2
19067,25,0,0,0.04,1440,2,0,2
19068,73,0,0,7.0,4750,4,0,4
19069,62,0,0,0.13,2000,10,0,10
19070,57,0,0,9.0,6275,2,0,2
19071,25,0,0,0.32,1360,6,0,6
19072,61,0,0,0.36,4030,3,2,5
19073,68,0,0,0.01,8000,10,1,11
19074,51,0,0,0.32,3175,11,0,11
19075,57,0,0,0.08,15000,14,1,15
19076,36,1,2,0.34,2500,12,0,12
19077,39,0,0,0.22,6500,4,2,6
19078,51,0,0,0.0,4000,3,0,3
19079,50,0,0,0.68,7400,15,1,16
19080,61,0,0,0.23,14000,8,3,11
19081,70,0,0,2051.0,4800,18,1,19
19082,66,0,0,0.47,4688,4,2,6
19083,68,0,0,0.2,4251,6,1,7
19084,48,0,0,0.28,10833,3,1,4
19085,61,0,0,2353.0,6209,7,1,8
19086,58,0,0,0.18,15425,8,1,9
19087,57,0,2,0.44,6300,11,1,12
19088,40,0,0,0.14,2710,5,0,5
19089,47,0,0,0.1,8823,6,1,7
19090,48,0,0,0.23,12400,13,2,15
19091,47,0,0,0.28,4700,3,1,4
19092,80,0,0,0.0,6000,2,0,2
19093,43,0,0,0.4,10269,3,1,4
19094,62,0,0,0.01,3000,7,0,7
19095,57,0,0,0.06,4167,2,0,2
19096,35,0,0,0.96,4500,11,1,12
19097,66,0,0,0.34,13499,12,1,13
19098,60,0,0,0.1,9060,6,0,6
19099,64,0,0,0.13,4500,5,1,6
19100,76,0,0,7.0,4169,4,0,4
19101,41,0,0,0.41,4600,6,1,7
19102,49,0,0,0.01,26250,5,0,5
19103,55,0,0,2538.0,6625,8,2,10
19104,35,0,0,0.32,3725,7,0,7
19105,66,0,0,0.22,5500,19,0,19
19106,56,0,0,4413.0,6133,8,2,10
19107,53,0,1,0.0,4116,0,0,0
19108,36,0,0,0.19,11041,9,2,11
19109,45,0,0,0.17,1833,6,0,6
19110,38,0,0,0.0,5100,0,0,0
19111,42,0,0,0.63,4000,11,1,12
19112,25,0,0,0.15,1500,4,0,4
19113,46,0,0,5279.0,6000,11,2,13
19114,39,0,0,0.26,4000,7,1,8
19115,36,0,0,0.38,5833,6,1,7
19116,87,0,0,0.01,4500,7,0,7
19117,57,0,0,3.74,1100,6,2,8
19118,59,0,0,1196.0,6500,5,1,6
19119,39,0,0,0.55,6316,20,2,22
19120,30,0,0,0.53,2500,4,1,5
19121,57,0,0,0.35,13200,13,2,15
19122,68,0,0,0.24,24000,28,3,31
19123,74,0,1,0.23,11278,12,2,14
19124,49,0,0,2026.0,0,13,1,14
19125,40,0,0,0.16,4000,4,0,4
19126,67,0,0,0.15,4100,4,0,4
19127,52,0,0,0.29,4000,8,0,8
19128,59,0,0,0.48,9032,9,3,12
19129,47,0,0,0.38,8014,11,2,13
19130,49,0,0,0.08,11500,13,1,14
19131,53,0,0,3520.0,6386,2,4,6
19132,80,0,0,3173.0,4640,7,2,9
19133,23,0,0,0.0,2000,1,0,1
19134,49,0,0,0.0,6400,3,0,3
19135,35,0,0,0.01,2000,1,0,1
19136,47,0,0,3064.0,6193,8,2,10
19137,54,0,0,560.0,6446,4,0,4
19138,47,0,0,0.24,7250,10,1,11
19139,55,0,0,739.0,6625,9,0,9
19140,56,0,0,0.44,4083,6,2,8
19141,45,0,0,0.06,5250,8,0,8
19142,59,0,0,0.29,10657,13,2,15
19143,22,0,0,0.0,820,1,0,1
19144,40,0,1,44.0,5683,0,0,0
19145,75,0,0,0.17,2470,5,0,5
19146,52,0,0,0.5,5120,6,2,8
19147,59,0,0,9958.0,0,16,3,19
19148,60,0,0,0.0,6500,1,0,1
19149,57,0,0,0.77,4500,4,1,5
19150,42,1,3,0.01,2728,4,0,4
19151,30,0,0,0.26,2862,3,1,4
19152,49,0,0,0.0,3600,3,0,3
19153,41,0,0,0.12,11600,3,1,4
19154,76,0,0,0.34,4000,18,2,20
19155,36,0,0,1759.0,5000,4,1,5
19156,30,0,0,0.2,4000,7,0,7
19157,49,0,0,0.28,11648,9,2,11
19158,63,0,0,3871.0,6250,5,1,6
19159,42,0,0,0.32,35500,10,3,13
19160,28,0,2,0.08,4660,2,0,2
19161,37,0,0,0.4,7726,7,1,8
19162,68,0,1,0.41,12500,4,1,5
19163,52,0,0,3497.0,6200,3,2,5
19164,28,0,0,0.0,4400,1,0,1
19165,63,0,0,0.0,1500,7,0,7
19166,79,0,0,29.0,4474,2,0,2
19167,42,0,0,0.65,3300,8,1,9
19168,34,0,0,0.3,6600,10,0,10
19169,57,0,0,0.41,15416,17,3,20
19170,63,0,0,2151.0,6250,3,1,4
19171,68,0,0,654.0,5600,12,0,12
19172,30,0,0,0.06,8300,3,0,3
19173,53,0,0,0.6,4000,7,1,8
19174,73,0,0,0.33,6700,10,2,12
19175,85,0,0,15.0,3798,4,0,4
19176,50,0,0,0.76,100,8,0,8
19177,55,0,0,0.88,3650,14,1,15
